# strip_ch0 30.root CRIB alpha source 3 Chisquare: 1.2532966e-06
27.649189	0.0016673065
# strip_ch1 30.root CRIB alpha source 3 Chisquare: 6.990748e-06
67.648048	0.0016968819
# strip_ch2 30.root CRIB alpha source 3 Chisquare: 1.0304068e-05
52.500754	0.0017424648
# strip_ch3 30.root CRIB alpha source 3 Chisquare: 2.0786119e-05
39.826667	0.0016433317
# strip_ch4 30.root CRIB alpha source 3 Chisquare: 1.0001845e-05
46.399319	0.0016702822
# strip_ch5 30.root CRIB alpha source 3 Chisquare: 4.6973513e-06
53.683551	0.0016819083
# strip_ch6 30.root CRIB alpha source 3 Chisquare: 2.2296539e-08
47.432827	0.0017108597
# strip_ch7 30.root CRIB alpha source 3 Chisquare: 1.9857861e-06
47.808669	0.0016607075
# strip_ch8 30.root CRIB alpha source 3 Chisquare: 2.0604216e-05
16.726849	0.0016593298
# strip_ch9 30.root CRIB alpha source 3 Chisquare: 1.3346732e-05
5.0773157	0.0015996081
# strip_ch10 30.root CRIB alpha source 3 Chisquare: 6.737274e-05
13.88297	0.001671275
# strip_ch11 30.root CRIB alpha source 3 Chisquare: 1.2446436e-06
34.999001	0.0017186538
# strip_ch12 30.root CRIB alpha source 3 Chisquare: 2.3751416e-05
30.566958	0.0016274847
# strip_ch13 30.root CRIB alpha source 3 Chisquare: 1.8118221e-05
25.893166	0.0016664975
# strip_ch14 30.root CRIB alpha source 3 Chisquare: 4.129656e-05
11.862669	0.0016210394
# strip_ch15 30.root CRIB alpha source 3 Chisquare: 7.8024855e-06
0.35965173	0.0016570077
# strip_ch16 30.root CRIB alpha source 3 Chisquare: 4.2890213e-05
-16.248003	0.0016383769
# strip_ch17 30.root CRIB alpha source 3 Chisquare: 0.00021594268
-17.185985	0.0016033319
# strip_ch18 30.root CRIB alpha source 3 Chisquare: 0.0038965815
9.5735588	0.0016440816
# strip_ch19 30.root CRIB alpha source 3 Chisquare: 0.0063046328
10.267681	0.0016162176
# strip_ch20 30.root CRIB alpha source 3 Chisquare: 0.039419071
165.22269	0.0017544692
# strip_ch21 30.root CRIB alpha source 3 Chisquare: 0.024135212
162.12707	0.0018112362
# strip_ch22 30.root CRIB alpha source 3 Chisquare: 0.001233553
18.319226	0.0016864025
# strip_ch23 30.root CRIB alpha source 3 Chisquare: 0.00077796002
20.76349	0.001665339
# strip_ch24 30.root CRIB alpha source 3 Chisquare: 5.7861117e-05
-2.1251985	0.0016736107
# strip_ch25 30.root CRIB alpha source 3 Chisquare: 9.8945125e-05
30.288705	0.0017327903
# strip_ch26 30.root CRIB alpha source 3 Chisquare: 3.1827557e-05
18.20789	0.0017082348
# strip_ch27 30.root CRIB alpha source 3 Chisquare: 5.2731599e-06
28.689306	0.0016319821
# strip_ch28 30.root CRIB alpha source 3 Chisquare: 3.9345719e-05
47.733459	0.0016469035
# strip_ch29 30.root CRIB alpha source 3 Chisquare: 0.00010486354
50.390162	0.0017018426
# strip_ch30 30.root CRIB alpha source 3 Chisquare: 4.4864406e-05
17.572856	0.0016466103
# strip_ch31 30.root CRIB alpha source 3 Chisquare: 0.00028457074
36.798594	0.001624901
# rebin 10, halfwidth 20 .x ffpeaks.C(3,"30","strip_ch",32,63,0,50,400)
# strip_ch32 30.root CRIB alpha source 3 Chisquare: 4.4482385e-07
-12.256867	0.001656803
# strip_ch33 30.root CRIB alpha source 3 Chisquare: 5.1805257e-06
-2.2831592	0.0016455007
# strip_ch34 30.root CRIB alpha source 3 Chisquare: 3.490904e-06
-5.7006552	0.0016666199
# strip_ch35 30.root CRIB alpha source 3 Chisquare: 1.3793541e-05
-15.160305	0.0016396824
# strip_ch36 30.root CRIB alpha source 3 Chisquare: 5.2621234e-05
-10.01741	0.001624113
# strip_ch37 30.root CRIB alpha source 3 Chisquare: 1.3328423e-05
-2.9058542	0.0016248692
# strip_ch38 30.root CRIB alpha source 3 Chisquare: 7.3423815e-06
-3.0674043	0.0016344378
# strip_ch39 30.root CRIB alpha source 3 Chisquare: 0.0056458974
-41.058044	0.0015956331
# strip_ch40 30.root CRIB alpha source 3 Chisquare: 0.00047352291
-11.174923	0.00164606
# strip_ch41 30.root CRIB alpha source 3 Chisquare: 0.00012798164
-4.2461843	0.0016407204
# strip_ch42 30.root CRIB alpha source 3 Chisquare: 6.1400109e-05
-22.180326	0.0016623506
# strip_ch43 30.root
0.0		0.0
# strip_ch44 30.root CRIB alpha source 3 Chisquare: 9.043178e-05
-19.417663	0.0016546526
# strip_ch45 30.root CRIB alpha source 3 Chisquare: 9.847439e-07
118.83477	0.0016736168
# strip_ch46 30.root CRIB alpha source 3 Chisquare: 5.5195378e-06
7.0443599	0.0016520275
# strip_ch47 30.root
0.0		0.0
# strip_ch48 30.root CRIB alpha source 3 Chisquare: 0.0002696278
5.7707183	0.0016138151
# strip_ch49 30.root CRIB alpha source 3 Chisquare: 0.0013787687
-34.082154	0.0015959873
# strip_ch50 30.root CRIB alpha source 3 Chisquare: 2.2005308e-05
-1.8344968	0.0016357658
# strip_ch51 30.root CRIB alpha source 3 Chisquare: 1.3888981e-05
21.349982	0.0016321961
# strip_ch52 30.root CRIB alpha source 3 Chisquare: 3.6074434e-05
5.2882085	0.0016516008
# strip_ch53 30.root CRIB alpha source 3 Chisquare: 1.4193694e-08
-5.1017196	0.0016112867
# strip_ch54 30.root CRIB alpha source 3 Chisquare: 8.8275001e-06
-4.3224976	0.0016749596
